"timestamp_secs","measured_kW"
1678131900,0
1678132800,0
1678133700,0
1678134600,0
1678135500,0
1678136400,0
1678137300,0
1678138200,0
1678139100,0
1678140000,0
1678140900,0
1678141800,0
1678142700,0
1678143600,0
1678144500,0
1678145400,0
1678146300,0
1678147200,0
1678148100,0
1678149000,0
1678149900,0
1678150800,0
1678151700,0
1678152600,0
1678153500,0
1678154400,0
1678155300,0
1678156200,0
1678157100,0
1678158000,0
1678158900,0
1678159800,0
1678160700,0
1678161600,0
1678162500,0
1678163400,0
1678164300,0
1678165200,0
1678166100,0
1678167000,0
1678167900,0
1678168800,0
1678169700,0
1678170600,0
1678171500,0
1678172400,0
1678173300,0
1678174200,0
1678175100,0
1678176000,0
1678176900,0
1678177800,0
1678178700,0
1678179600,0
1678180500,0
1678181400,0
1678182300,0
1678183200,0
1678184100,0
1678185000,0
1678185900,0
1678186800,0
1678187700,0
1678188600,0
1678189500,0
1678190400,0
1678191300,0
1678192200,0
1678193100,0
1678194000,0
1678194900,0
1678195800,0
1678196700,0
1678197600,0
1678198500,0
1678199400,0
1678200300,0
1678201200,0
1678202100,0
1678203000,0
1678203900,0
1678204800,0
1678205700,0
1678206600,0
1678207500,0
1678208400,0
1678209300,0
1678210200,0
1678211100,0
1678212000,0
1678212900,0
1678213800,0
1678214700,0
1678215600,0
1678216500,0
1678217400,0
1678218300,0
1678219200,0
1678220100,0
1678221000,0
1678221900,0
1678222800,0
1678223700,0
1678224600,0
1678225500,0
1678226400,0
1678227300,0
1678228200,0
1678229100,0
1678230000,0
1678230900,0
1678231800,0
1678232700,0
1678233600,0
1678234500,0
1678235400,0
1678236300,0
1678237200,0
1678238100,0
1678239000,0
1678239900,0
1678240800,0
1678241700,0
1678242600,0
1678243500,0
1678244400,0
1678245300,0
1678246200,0
1678247100,0
1678248000,0
1678248900,0
1678249800,0
1678250700,0
1678251600,0
1678252500,0
1678253400,0
1678254300,0
1678255200,0
1678256100,0
1678257000,0
1678257900,0
1678258800,0
1678259700,0
1678260600,0
1678261500,0
1678262400,0
1678263300,0
1678264200,0
1678265100,0
1678266000,0
1678266900,0
1678267800,0
